PID,mods_recordInfo_recordIdentifier_s,mods_titleInfo_title_s,new_url
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7154,,"Prediction of RNA-RNA joint structure using their minimum free energy structures",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9221,,"Isotopic composition of precipitation and river water: measurement of δ[superscript 2]H, δ[superscript 17]O, δ[superscript 18]O, and [superscript 3]H in southeastern New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9117,,"Synthesis of nanostructured Al[subscript 2]O[subscript 3]-Ni(Cr) particles using high-energy mechanical alloying process for high velocity oxy-fuel coatings development",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9252,,"Couples' process of becoming change agents in caring for daughters living with eating disorders",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6940,,"3D information supported urban change detection using multi-angle and multi-sensor imagery",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9505,,"Internal assessment of organizational management practices for small to medium size general contractors in Atlantic Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8006,,"Catalytic co-conversion of glycerol and proton-donor species to gasoline-range aromatics over alumina",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9526,,"Population dynamics of the ribbed mussel (Geukensia demissa) near its northern range limit, Maritime Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7157,,"Embodied cognition, cognitive strategies, and gender differences in mental rotation performance",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8455,,"Remote Sensing for renewable resource monitoring in the Maritime provinces",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7141,,"Impulsive noise suppression in modern communication systems",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6459,"Thesis 9552","The impact of fatigue on neuromuscular activity during a lifting task",https://unbscholar.lib.unb.ca/handle/1882/14044
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9410,,"Performance of corrosion-resistant reinforcement in concrete",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9111,,"Joint Tweedie Mixed Models for longitudinal data of mixed types",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9253,,"For God and empire: war sermons and voluntary enlistment among New Brunswick's Anglicans in the Great War, 1914 through 1917",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7852,,"Grailog KS Viz 2.0",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7758,,"Impact-induced hydrothermal systems",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9128,,"A suppressor mutation approach to determining the sequence requirements of an unusual two-subunit sigma factor and its cognate promoter element",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9019,,"Petrogenesis of granitoids in the vicinity of the Mactung Tungsten Skarn Deposit, NE Yukon-Northwest Territories: characterization of skarn mineralization and causative plutons through geological, petrochemical, mineralogical, and geochronological analysis",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8019,,"Over-imitation in children with Autism Spectrum Disorder",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7632,,"Comparison of small mammal and herpetofauna community composition in naturally regenerated clear-cuts, pre-commercially thinned, and soft-wood plantation forests, at two developmental stages",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9596,,"Toward improving the training of pattern recognition based myoelectric control",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9446,,"Critical filmmaking pedagogies: the complexities of addressing social justice issues with youth in New Brunswick schools",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9423,,"Robust online adaptive sensor-driven survey planning for single and multiple autonomous underwater vehicles",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9429,,"Stratigraphy and sedimentology of post-windsor group redbeds, Sussex area, New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6591,,"Dynamic modelling and control of an active autonomous wing dock for subsurface recovery of AUVs",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6551,"Thesis 9485","Biomechanical and neuromuscular assessment of change of direction performance in male university soccer players",https://unbscholar.lib.unb.ca/handle/1882/14051
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7717,,"Assessing climate change impacts on timber supply using species-specific growth and yield impact multipliers method",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9572,,"A phenomenological exploration of parental support in elite midget AAA hockey",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7668,,"Acoustic emissions and response for detection and monitoring of flow-accelerated corrosion",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6211,"Thesis 9408","Antenna development for MIMO and UHF RFID applications",https://unbscholar.lib.unb.ca/handle/1882/14142
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7745,,"Development of a supervisory control for a kraft pulp mill steam and power system using PCA and PLS",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9499,,"Indoor LOS MU-MIMO",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7711,,"Genetic analysis and the evolutionary study of a pseudogene, CR14033, and the corresponding parent gene, CG9203",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6553,"Thesis 9474","A principal component analysis of lifting waveforms :",https://unbscholar.lib.unb.ca/handle/1882/13874
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7070,"Thesis 9244","Runtime escape analysis in a Java Virtual Machine",https://unbscholar.lib.unb.ca/handle/1882/13834
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8307,"Thesis 10015","Multiword expression identification using deep learning",https://unbscholar.lib.unb.ca/handle/1882/14615
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6509,"Thesis 9494","Canadian mothers' work experience and cognitive behavioural outcomes of their pre-school children",https://unbscholar.lib.unb.ca/handle/1882/14346
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6903,,"Twice migrant navigations of identity and laws",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8010,,MicroJIT,
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9376,,"Tracing motivation in virtual agents",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6579,,"Investigating the performance of selected MANET routing protocols",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9608,,"Modeling and simulation of transfemoral amputee gait",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9271,,"Investigations of a novel lower-limb exoskeleton control strategy",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6422,"Thesis 9594","Islanding detection based on measuring impedance at the point of common coupling",https://unbscholar.lib.unb.ca/handle/1882/13597
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9279,,"Translators for interoperating and porting object-relational knowledge",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9125,,"The role of husbands in women's health-seeking behaviour",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8353,,"Individual and ecological determinants of access to mental health services among youth: an analysis of survey and census data",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8122,,"L'exploration des actions pédagogiques universelles en immersion française",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7036,"Thesis 9345","Phrase based pattern matching framework for topic discovery and clustering",https://unbscholar.lib.unb.ca/handle/1882/13739
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9364,,"Characterization of Parelaphostrongylus tenuis excretory glands and identification of alpha-Gal-modified excreted/secreted proteins",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7718,,"Continuous improvement methodologies in the public service sector of solid waste management",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9575,,"Space-Time Parallelization of Fluid Dynamics Simulations",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8752,,"GPS design",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6597,,"Virus induced cell death, evasion and resistance in the harmful bloom-forming alga, Heterosigma akashiwo",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9523,,"Distributed modular ontology reasoning",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9267,,"A late Maritime woodland Peskotomuhkati fishery from the mainland Quoddy region, southwestern New Brunswick, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8257,,"Semantic enrichment and similarity approximation for biomedical sequence images",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9166,,"Freshwater Integrated Multi-Trophic Aquaculture (FIMTA): Developing aquaponics for cold temperate salmon, Salmo salar, hatchery systems and investigating the use of IMTA kelp biochar as a plant substrate",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8289,,"A scalable web tiled map management system",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9426,,"Assessing potential influence of larval development time and drift on large-scale spatial connectivity of American lobster (homarus americanus)",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:6524,"Thesis 9426.","Automatic application performance improvements through VM parameter modification after runtime behavior analysis",https://unbscholar.lib.unb.ca/handle/1882/13821
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7724,,"Dawn of the centaur era?",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9512,,"Breast cancer in young women: examining meanings post contralateral prophylactic mastectomy",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9122,,"Defining the role of the school principal: an auto ethnographic study comparing the dual perspectives of the insiders (principals) and the outsiders (participant observers)",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9561,,"Estimating the critical height of unsupported trenches in unsaturated soil",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9079,,"Portfolio-based language assessment: perspective of newcomer adult english second language learners",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9398,,"Combining legacy modernization approaches for OO and SOA",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8225,,"The collaborative power of conflict",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9276,,"Moving ahead by going back: improving assessment of transformational leadership with profile scores",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9447,,"A software toolkit for stock data analysis using social network analysis approach",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7730,,"Port Chance",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7975,,"Women in Canada converting to Islam",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:7738,,"An empirical study on machine learning for tweet sentiment analysis",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9550,,"Detection and prevention of changes in the DOM tree",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9402,"Thesis 9343","Sequencing a seabird food chain",https://unbscholar.lib.unb.ca/handle/1882/14187
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8751,,"Combination of geodetic networks",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8854,,"Coupling of repetitive multibeam surveys and hydrodynamic modelling to understand bedform migration and delta evolution",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9263,,"The effects of simultaneous control noise in 2-degree-of-freedom tasks on optical control strategies",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8259,,"An investigation of groundwater and surface water interactions near a small stream in Prince Edward Island",
